pl_name,default_flag,discoverymethod,disc_year,disc_facility,tran_flag,pl_orbper,pl_orbpererr1,pl_orbpererr2,pl_orbperlim,pl_orbsmax,pl_orbsmaxerr1,pl_orbsmaxerr2,pl_orbsmaxlim,pl_rade,pl_radeerr1,pl_radeerr2,pl_radelim,pl_masse,pl_masseerr1,pl_masseerr2,pl_masselim,pl_bmassprov,pl_orbeccen,pl_orbeccenerr1,pl_orbeccenerr2,pl_orbeccenlim,pl_insol,pl_insolerr1,pl_insolerr2,pl_insollim,pl_orbincl,pl_orbinclerr1,pl_orbinclerr2,pl_orbincllim,pl_imppar,pl_impparerr1,pl_impparerr2,pl_impparlim,pl_trandur,pl_trandurerr1,pl_trandurerr2,pl_trandurlim,pl_ratdor,pl_ratdorerr1,pl_ratdorerr2,pl_ratdorlim,pl_ratror,pl_ratrorerr1,pl_ratrorerr2,pl_ratrorlim,pl_eqt,pl_eqterr1,pl_eqterr2,st_teff,st_tefferr1,st_tefferr2,st_tefflim,st_rad,st_raderr1,st_raderr2,st_radlim,st_mass,st_masserr1,st_masserr2,st_masslim,st_logg,st_loggerr1,st_loggerr2,st_logglim,rastr,ra,decstr,dec,sy_dist,sy_disterr1,sy_disterr2,sy_vmag,sy_vmagerr1,sy_vmagerr2,sy_jmag,sy_jmagerr1,sy_jmagerr2,sy_hmag,sy_hmagerr1,sy_hmagerr2,sy_kmag,sy_kmagerr1,sy_kmagerr2,st_rotp,st_rotperr1,st_rotperr2
TOI-3757 b,1,Transit,2022,Transiting Exoplanet Survey Satellite (TESS),1,3.438753,4e-06,-4e-06,0.0,0.03845,0.00043,-0.00043,0.0,12.0,0.4,-0.5,0.0,85.3,8.8,-8.7,0.0,Mass,0.14,0.06,-0.06,0.0,55.4,3.8,-3.8,0.0,86.76,0.23,-0.2,0.0,,,,,1.92,0.0912,-0.072,0.0,13.26,0.26,-0.25,0.0,0.1769,0.0056,-0.0065,0.0,759.0,13.0,-13.0,3913.0,56.0,-56.0,0.0,0.62,0.01,-0.01,0.0,0.64,0.02,-0.02,0.0,4.68,0.04,-0.04,0.0,06h04m00.87s,91.0036423,+55d01m11.93s,55.0199793,181.139,1.194,-1.179,14.812,0.064,-0.064,12.0,0.029,-0.029,11.311,0.03,-0.03,11.152,0.02,-0.02,,,
TOI-1107 b,1,Transit,2022,Transiting Exoplanet Survey Satellite (TESS),1,4.0782387,2.4e-06,-2.5e-06,0.0,0.0561,0.0024,-0.0025,0.0,14.572,0.56,-0.56,0.0,1064.72516,57.20911,-57.20911,0.0,Mass,0.025,0.023,-0.016,0.0,532.0,92.0,-93.0,0.0,88.63,0.89,-0.96,0.0,0.154,0.107,-0.099,0.0,,,,,,,,,0.07379,0.00033,-0.0003,0.0,1728.0,27.0,-27.0,6311.0,98.0,-98.0,0.0,1.81,0.06,-0.06,0.0,1.35,0.08,-0.08,0.0,4.05,0.04,-0.04,0.0,10h22m25.89s,155.6078632,-82d13m07.93s,-82.2188693,281.314,2.031,-2.003,10.553,0.006,-0.006,9.545,0.024,-0.024,9.322,0.023,-0.023,9.205,0.019,-0.019,6.2,0.3,-0.3
Kepler-91 b,1,Transit,2013,Kepler,1,6.24658,8e-05,-8e-05,0.0,0.0731,0.0034,-0.0031,0.0,15.323,0.773,-0.673,0.0,257.4423,57.2094,-54.0311,0.0,Mass,,,,,,,,,69.68,0.67,-0.57,0.0,0.8667,0.0077,-0.0105,0.0,,,,,2.496,0.05,-0.043,0.0,0.02181,0.00054,-0.00042,0.0,2040.0,50.0,-50.0,4550.0,75.0,-75.0,0.0,6.3,0.16,-0.16,0.0,1.31,0.1,-0.1,0.0,2.95,0.01,-0.01,0.0,19h02m41.50s,285.6729033,+44d07m00.30s,44.1167513,1294.69,40.735,-40.735,12.712,0.092,-0.092,10.79,0.026,-0.026,10.235,0.03,-0.03,10.136,0.021,-0.021,,,
WASP-170 b,1,Transit,2018,SuperWASP-South,1,2.34478022,3.6e-06,-3.6e-06,0.0,0.0337,0.0018,-0.0018,0.0,12.285,0.953,-0.953,0.0,508.528,63.566,-63.566,0.0,Mass,,,,,680.0,170.0,-180.0,0.0,84.87,0.28,-0.28,0.0,0.689,0.021,-0.021,0.0,2.04,0.024,-0.024,0.0,7.71,0.21,-0.18,0.0,0.1175,0.0041,-0.0041,0.0,1422.0,42.0,-42.0,5600.0,150.0,-150.0,0.0,0.94,0.06,-0.06,0.0,0.93,0.15,-0.15,0.0,4.47,0.03,-0.03,0.0,09h01m39.91s,135.4163028,-20d43m13.33s,-20.7203686,305.603,3.71,-3.623,12.613,0.034,-0.034,11.133,0.026,-0.026,10.84,0.023,-0.023,10.724,0.023,-0.023,,,
WASP-161 b,1,Transit,2018,SuperWASP-South,1,5.4060425,4.8e-06,-4.8e-06,0.0,0.0673,0.0023,-0.0023,0.0,12.812,0.729,-0.65,0.0,791.3967,66.7443,-66.7443,0.0,Mass,,,,,990.0,250.0,-190.0,0.0,89.01,0.69,-1.0,0.0,0.14,0.15,-0.1,0.0,5.1288,0.0528,-0.0528,0.0,8.49,0.13,-0.28,0.0,0.0671,0.0017,-0.0017,0.0,1557.0,34.0,-29.0,6400.0,100.0,-100.0,0.0,1.71,0.08,-0.07,0.0,1.39,0.14,-0.14,0.0,4.11,0.02,-0.03,0.0,08h25m21.08s,126.3378248,-11d30m03.56s,-11.5009889,343.08,4.142,-4.046,11.079,0.011,-0.011,10.09,0.023,-0.023,9.906,0.026,-0.026,9.837,0.025,-0.025,,,
WASP-49 b,1,Transit,2012,SuperWASP,1,2.78174,6e-06,-6e-06,0.0,,,,,12.442,1.233,-1.233,0.0,117.5971,25.4264,-25.4264,0.0,Mass,0.0,,,0.0,,,,,84.89,0.19,-0.19,0.0,,,,,,,,,8.37,0.37,-0.37,0.0,,,,,,,,5600.0,150.0,-150.0,0.0,0.97,0.09,-0.09,0.0,0.92,0.3,-0.3,0.0,4.5,0.1,-0.1,0.0,06h04m21.53s,91.0897193,-16d57m55.40s,-16.9653901,194.553,1.203,-1.189,11.352,0.011,-0.011,10.146,0.024,-0.024,9.812,0.027,-0.027,9.749,0.021,-0.021,,,
WASP-2 b,1,Transit,2007,SuperWASP,1,2.152175,1.2e-05,-1.1e-05,0.0,0.03144,0.00088,-0.00087,0.0,12.117,0.46,-0.448,0.0,295.89973,19.0698,-18.43414,0.0,Mass,,,,,492.0,80.0,-71.0,0.0,84.49,0.17,-0.18,0.0,0.749,0.012,-0.013,0.0,1.78824,0.02376,-0.02256,0.0,7.81,0.13,-0.14,0.0,0.12831,0.00098,-0.001,0.0,1311.0,52.0,-50.0,5180.0,190.0,-190.0,0.0,0.87,0.03,-0.03,0.0,0.9,0.08,-0.07,0.0,4.51,0.02,-0.02,0.0,20h30m54.13s,307.7255587,+06d25m45.59s,6.4293305,153.242,1.64,-1.605,11.728,0.034,-0.034,10.166,0.027,-0.027,9.752,0.026,-0.026,9.632,0.024,-0.024,,,
HAT-P-38 b,1,Transit,2012,HATNet,1,4.640382,3.2e-05,-3.2e-05,0.0,0.0523,0.0009,-0.0009,0.0,9.247,1.031,-0.706,0.0,84.857,6.356,-6.356,0.0,Mass,0.067,0.047,-0.047,0.0,,,,,88.3,0.7,-0.7,0.0,0.372,0.094,-0.132,0.0,3.0408,0.036,-0.036,0.0,12.17,1.04,-1.04,0.0,0.0918,0.0016,-0.0016,0.0,1082.0,55.0,-55.0,5330.0,100.0,,0.0,0.92,0.1,,0.0,0.89,0.04,,0.0,,,,,02h21m32.04s,35.3834942,+32d14m45.76s,32.2460441,255.206,2.473,-2.427,12.525,0.103,-0.103,10.989,0.022,-0.022,10.593,0.021,-0.021,10.501,0.017,-0.017,,,
TOI-4342 b,1,Transit,2023,Transiting Exoplanet Survey Satellite (TESS),1,5.5382498,5.7e-06,-5.8e-06,0.0,0.05251,0.00011,-0.00011,0.0,2.266,0.038,-0.038,0.0,,,,,,,,,,26.9,1.1,-1.0,0.0,89.13,0.15,-0.13,0.0,0.29,0.042,-0.05,0.0,2.215,0.02,-0.018,0.0,18.97,0.19,-0.21,0.0,0.03491,0.00047,-0.00049,0.0,633.6,6.2,-6.3,3901.0,69.0,-69.0,0.0,0.6,0.01,-0.01,0.0,0.63,0.01,-0.01,0.0,4.69,0.01,-0.01,0.0,21h37m33.46s,324.3894196,-77d58m44.93s,-77.9791468,61.5204,0.1022,-0.1022,12.669,0.057,-0.057,9.832,0.024,-0.024,9.179,0.024,-0.024,9.018,0.021,-0.021,,,
XO-6 b,1,Transit,2016,XO,1,3.7650007,8.1e-06,-8.1e-06,0.0,0.0815,0.0077,-0.0077,0.0,23.203,2.466,-2.466,0.0,1398.452,,,1.0,Mass,0.0,,,0.0,,,,,86.0,0.2,-0.2,0.0,0.633,0.034,-0.034,0.0,2.9,0.1,-0.1,0.0,9.08,0.17,-0.17,0.0,0.11,0.006,-0.006,0.0,1577.0,28.0,-28.0,6720.0,100.0,-100.0,0.0,1.93,0.18,-0.18,0.0,1.47,0.06,-0.06,0.0,4.04,0.1,-0.1,0.0,06h19m10.31s,94.7929552,+73d49m39.24s,73.8275672,235.479,2.443,-2.393,10.247,0.004,-0.004,9.471,0.02,-0.02,9.266,0.017,-0.017,9.246,0.02,-0.02,,,
WASP-50 b,1,Transit,2011,SuperWASP,1,1.9551,5e-06,-5e-06,0.0,0.0293,0.0013,-0.0013,0.0,13.07,0.482,-0.482,0.0,466.8287,29.24036,-29.24036,0.0,Mass,,,,,,,,,84.88,0.27,-0.27,0.0,0.669,0.018,-0.007,0.0,1.8336,0.0264,-0.0264,0.0,7.51,0.1,-0.1,0.0,0.139,0.0006,-0.0006,0.0,1394.84,32.7,-32.7,5400.0,100.0,-100.0,0.0,0.84,0.03,-0.03,0.0,0.89,0.08,-0.07,0.0,,,,,02h54m45.14s,43.6880738,-10d53m52.89s,-10.8980242,184.848,1.879,-1.841,11.44,0.026,-0.026,10.401,0.022,-0.022,10.041,0.022,-0.022,9.969,0.021,-0.021,,,
WASP-159 b,1,Transit,2018,SuperWASP-South,1,3.840401,7e-06,-7e-06,0.0,0.0538,0.0015,-0.0015,0.0,15.468,1.009,-1.009,0.0,174.8065,25.4264,-25.4264,0.0,Mass,0.0,,,0.0,,,,,88.1,1.4,-1.4,0.0,0.18,0.15,-0.15,0.0,5.5872,0.0504,-0.0504,0.0,5.44,0.15,-0.29,0.0,,,,,1850.0,50.0,-50.0,6120.0,140.0,-140.0,0.0,2.11,0.1,-0.1,0.0,1.41,0.12,-0.12,0.0,3.94,0.04,-0.04,0.0,04h32m32.76s,68.1364792,-38d58m05.87s,-38.9682973,715.383,10.775,-10.466,12.836,0.05,-0.05,11.309,0.024,-0.024,11.02,0.024,-0.024,11.017,0.019,-0.019,,,
